url,name,pri/we,pro/cal,weight,price,calories,proteins,fats,carbohydrates,content,description,availability,last_upd_time,category,average_rating,rating_count,imgUrl,html_path
https://vkusvill.ru/goods/syr-adygeyskiy-lyegkiy-300-g-103178.html,"Сыр «Адыгейский» лёгкий, 300 г",1.06,0.14785992217898833,300.0,318.0,154.2,22.8,7.0,0,"молоко пастеризованное, соль пищевая, молочная сыворотка.","Мягкий, нежный и чуть солоноватый — этот сыр делают по классической технологии с минимумом ингредиентов. Благодаря пониженному содержанию жира он получается особенно лёгким, но сохраняет свой характерный вкус. Структура плотная и одновременно кремовая, без выраженных глазков. Хорош как в тёплых блюдах, так и в холодных закусках — не расплывается и легко режется. А ещё его можно добавлять в салаты. Подходит тем, кто следит за рационом, но не готов отказываться от любимого сыра.",0,2025-06-14 16:16:59,"Сыры#Фета, моцарелла и другие мягкие",4.8,4177,https://img.vkusvill.ru/pim/images/site_LargeWebP/826ecab8-6fba-4556-8331-5de2c13f2c9d.webp?1743279985.3822,syr-adygeyskiy-lyegkiy-300-g-103178.html
https://vkusvill.ru/goods/syr-fitnes-bezlaktoznyy-200g-39813.html,"Сыр «Фитнес» безлактозный, 200г",1.38,0.13313856427378964,200.0,276.0,239.6,31.9,12.0,1.0,"молоко пастеризованное, бактериальная закваска мезофильных молочнокислых микроорганизмов, сычужно-говяжий молокосвертывающий ферментный препарат животного происхождения, ферментный препарат животного происхождения - лизоцим (из белка куриных яиц), соль пищевая, уплотнитель - хлорид кальция, фермент - лактаза (0,1%).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Безлактозный полутвёрдый сыр с пониженной калорийностью и высоким содержанием белка. Обладает плотным телом и мягким солоноватым вкусом с приятной кислинкой. Станет отличной альтернативой классическому сыру в случае непереносимости лактозы. Подходит для диетического питания. Можно использовать в горячих блюдах, салатах и бутербродах. Массовая доля жира в сухом веществе 20% После вскрытия упаковки хранить не более 12 часов.",0,2025-06-14 16:16:56,Сыры#Твердые и полутвердые,4.8,9212,https://img.vkusvill.ru/pim/images/site_LargeWebP/7f87aec2-a1d1-4ebe-a612-da33e3031135.webp?1705780637.6769,syr-fitnes-bezlaktoznyy-200g-39813.html
https://vkusvill.ru/goods/tofu-s-ukropom-i-chesnokom-300-g-16660.html,"Тофу «С укропом и чесноком», 300 г",0.6166666666666667,0.11950207468879669,300.0,185.0,120.5,14.4,5.3,3.8,"соевые бобы, вода питьевая, зелень укропа свежая, чеснок свежий, соль пищевая, уплотнитель – хлорид кальция.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Питательный соевый «сыр», который станет отличным источником растительного белка. Сам по себе тофу обладает почти нейтральный вкусом, поэтому мы добавили в него немного чеснока и щепотку укропа. Так он приобрёл насыщенный пряный аромат и тонкую пикантность. Если вы раньше не пробовали тофу, он поначалу может казаться пресным, ведь он содержит очень мало соли. Однако если добавить к нему небольшое количество любимых специй и обжарить до золотистой корочки, вкус тофу раскроется намного ярче.",0,2025-06-14 16:17:01,Сыры#Тофу и веганские сыры,4.7,5381,https://img.vkusvill.ru/pim/images/site_LargeWebP/a62a939b-4917-4cf8-8cca-0eb9a5ab842e.webp?1708036441.7615,tofu-s-ukropom-i-chesnokom-300-g-16660.html
https://vkusvill.ru/goods/syr-khrustyashchiy-kopchenyy-22-g-30503.html,"Сыр хрустящий копченый, 22 г",3.6363636363636362,0.117,22.0,80.0,500.0,58.5,29.5,0,"пастеризованное коровье молоко, бактериальная закваска молочнокислых термофильных культур, молокосвёртывающий ферментный препарат животного происхождения, соль пищевая, уплотнитель – хлорид кальция.  Массовая доля жира в сухом веществе 30%Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Солоноватый хрустящий сыр с воздушной текстурой и насыщенным вкусом с оттенка копчения. Он лёгкий и вместе с тем очень питательный: одна упаковка содержит почти 13 г белка! То, что нужно для подачи на закуску и быстрого перекуса.Массовая доля жира в сухом веществе 30%.",0,2025-06-14 16:17:01,Сыры#Сырные снеки,4.9,5479,https://img.vkusvill.ru/pim/images/site_LargeWebP/5043307b-7e6a-4a14-ba94-2b1b5336b539.webp?1713301773.18,syr-khrustyashchiy-kopchenyy-22-g-30503.html
https://vkusvill.ru/goods/syr-myagkiy-s-beloy-plesenyu-kamamber-fitnes-130-g-88090.html,"Сыр мягкий с белой плесенью «Камамбер Фитнес», 130 г",2.3846153846153846,0.11464354527938343,130.0,310.0,207.6,23.8,12.4,0.2,"молоко пастеризованное, мезофильные заквасочные культуры, культуры плесеней (Penicillum candidum, Geotrichtum candidum), молокосвертывающий ферментный препарат животного происхождения, соль пищевая, уплотнитель - хлорид кальция.","Этот ароматный сыр практически такой же, как классический Камамбер. Его единственное отличие — пониженное содержание жира и калорий, благодаря чему побаловать себя вкусным смогут те, кто придерживается строгого рациона. Сыр обладает нежной мякотью кремового цвета, покрытой корочкой белой плесени. Вкус его нежно-сливочный и вместе с тем пикантный, с характерными грибными нотками. Чтобы он раскрылся ярче, рекомендуем достать сыр из холодильника за 30 минут до подачи: так мякоть слегка подтает. А ещё его можно запечь в духовке или на гриле с чесноком и травами. Массовая доля жира в сухом веществе 30%.",0,2025-06-14 16:16:59,Сыры#Сыры с плесенью,4.3,2931,https://img.vkusvill.ru/pim/images/site_LargeWebP/7941461d-c75e-4240-bf18-79393eee9aba.webp?1716237571.2807,syr-myagkiy-s-beloy-plesenyu-kamamber-fitnes-130-g-88090.html
https://vkusvill.ru/goods/tofu-s-belymi-gribami-250-g-88800.html,"Тофу с белыми грибами, 250 г",0.72,0.1135678391959799,250.0,180.0,99.5,11.3,3.9,4.8,"соевые бобы, вода питьевая, грибы белые сушеные, лук репчатый сушеный, ферментированная глюкоза (глюкоза ферментированная, мальтодекстрин), уплотнитель - хлорид кальция, соль пищевая, перец черный молотый.","Питательный растительный «сыр» с плотной текстурой и мягким, почти нейтральным вкусом. Чтобы придать ему «звучности», мы добавили в тофу кусочки натуральных белых грибов. Его можно использовать не только в блюдах азиатской кухни, но и при приготовлении салатов, супов, горячего. Кстати, благодаря высокому содержанию белков продукт является прекрасной альтернативой мясу при веганском рационе.",0,2025-06-14 16:16:57,"Вегетарианское и постное#Растительное и с содержанием молока#Тофу, растительный сыр",4.7,3180,https://img.vkusvill.ru/pim/images/site_LargeWebP/2f94efc3-8318-4b1c-920c-a87f721b4367.webp?1714573374.9057,tofu-s-belymi-gribami-250-g-88800.html
https://vkusvill.ru/goods/syr-khrustyashchaya-motsarella-20-g-92177.html,"Сыр «Хрустящая Моцарелла», 20 г",4.0,0.11323896752706078,20.0,80.0,480.4,54.4,29.2,0,"пастеризованное коровье молоко, бактериальная закваска молочнокислых термофильных культур, молокосвертывающий ферментный препарат животного происхождения, соль пищевая, уплотнитель — хлорид кальция.","Классическая моцарелла с оригинальной хрустящей текстурой и тонким молочным вкусом. Она лёгкая и вместе с тем очень питательная: одна упаковка содержит почти 11 г белка! Такой сыр можно подавать в качестве закуски или брать для полезного перекуса, ведь небольшую упаковку очень удобно носить с собой.",0,2025-06-14 16:16:59,Сыры#Сырные снеки,4.7,4314,https://img.vkusvill.ru/pim/images/site_LargeWebP/01959146-4033-4365-91bb-0cb7f0dd9eb9.webp?1724878599.7788,syr-khrustyashchaya-motsarella-20-g-92177.html
https://vkusvill.ru/goods/syr-slivochnyy-legkiy-200-g-81492.html,"Сыр «Сливочный легкий», 200 г",1.575,0.109375,200.0,315.0,256.0,28.0,16.0,0,"Молоко обезжиренное пастеризованное, сливки пастеризованные, соль пищевая, закваска мезофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения","Этот полутвёрдый сыр с мягким сливочным вкусом отлично дополнит полезный рацион, ведь его отличает пониженная калорийность и высокое содержание белка. Сыр можно добавлять в макароны, салаты, блюда из яиц и блюда, требующие запекания. А также использовать для бутербродов, сытных роллов в лаваше и других закусок. Массовая доля жира в сухом веществе 30%.",0,2025-06-14 16:16:56,Сыры#Твердые и полутвердые,4.8,4161,https://img.vkusvill.ru/pim/images/site_LargeWebP/a0b7612a-968a-482b-9888-0202a5693f13.webp?1705261548.4936,syr-slivochnyy-legkiy-200-g-81492.html
https://vkusvill.ru/goods/syr-legkiy-200-g-43782.html,"Сыр «Легкий», 200 г",1.405,0.10622044379774465,200.0,281.0,274.9,29.2,16.9,1.5,"Пастеризованное молоко,  бактериальная закваска  мезофильных молочнокислых микроорганизмов, сычужно-говяжий молокосвертывающий ферментный препарат животного происхождения, пищевая соль, уплотнитель - хлорид кальция, ферментный препарат животного происхождения - лизоцим (из белка куриных яиц).Товар от производителейДанный товар поставляют несколько производителей, внешний вид и характеристики могут незначительно отличаться. Актуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Сыр с тонким сливочным вкусом и плотной консистенцией. «Лёгкий» сыр можно добавлять в салаты, запеканки, к мясным блюдам. Подойдёт для бутербродов, канапе и различных закусок закусок. Это один из самых низкожирных сыров в нашей линейке полутвёрдых сортов,который наверняка особенно оценят приверженцы диетического питания.Массовая доля жира в сухом веществе 30%.",0,2025-06-14 16:16:57,Сыры#Твердые и полутвердые,4.9,15145,https://img.vkusvill.ru/pim/images/site_LargeWebP/0a3389db-694f-4aea-b95c-ec86e2017784.webp?1702511961.189,syr-legkiy-200-g-43782.html
https://vkusvill.ru/goods/syr-parmezan-200g-71136.html,"Сыр «Пармезан», 200г",2.08,0.1046712802768166,200.0,416.0,346.8,36.3,22.4,0,"молоко пастеризованное, бактериальная закваска мезофильных и термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат животного происхождения, соль пищевая, ферментный препарат животного происхождения - лизоцим (из белка куриных яиц).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","У «Пармезана» плотная однородная текстура и пряный вкус с тонкими ореховыми нотами. Он отлично дополнит сырную тарелку, а гармоничную пару ему составит гречишный мёд. Также «Пармезан» можно использовать в приготовлении пасты, ризотто, пиццы, супов и салатов.Массовая доля жира в сухом веществе 34%.",0,2025-06-14 16:16:56,Сыры#Твердые и полутвердые,4.8,5255,https://img.vkusvill.ru/pim/images/site_LargeWebP/ea7b1b6a-4932-4623-8b27-840dd0707e8d.webp?1747817572.6594,syr-parmezan-200g-71136.html
