url,name,pri/we,pro/cal,weight,price,calories,proteins,fats,carbohydrates,content,description,availability,last_upd_time,category,average_rating,rating_count,imgUrl,html_path
https://vkusvill.ru/goods/imbir-marinovannyy-293414.html,Имбирь маринованный,1.6818181818181819,0.23674911660777384,44.0,74.0,84.9,20.1,0.5,0.1,"корень имбиря свежий,уксус рисовый,соль,сахар","Молодой имбирь  в пряном маринаде, имеющий сладковатый вкус с острыми нотками",0,2025-06-13 10:57:27,Кухня ВкусВилл#Топпинги,4.8,118,https://img.vkusvill.ru/pim/images/site_for_feed/6f3e0447-5cb6-4b77-94c6-cf7bad827b4c.jpg?1740123685.4569,imbir-marinovannyy-293414.html
https://vkusvill.ru/goods/losos-na-paru-ves-sp-104505.html,"Лосось на пару вес., СП",6.98,0.12965050732807215,1000.0,6980.0,177.4,23.0,9.4,0.2,"филе сёмги, соль пищевая","Поможем сэкономить время на готовке без ущерба для вкуса и пользы. С филе сёмги любой приём пищи превратится в роскошную трапезу. А если приготовить её правильно — как сделали это мы, — можно ощущтить целую палитру гастрономических удовольствий. Нежная и сочная, эта рыба сохранила свой самобытный вкус, ведь в качестве специй было использовано лишь немного соли. Просто дополните филе любимым гарниром и наслаждайтесь изысканным обедом. Сёмга продаётся на вес: удобно, чтобы организовать приём пищи на одного или закупиться впрок и накрыть стол для всей семьи. Товар доступен для самовывоза в магазинах с зоной кафе.",0,2025-06-13 10:57:25,Кухня ВкусВилл#Вторые блюда#Вторые блюда с рыбой и морепродуктами,Ждёт оценку,6,https://img.vkusvill.ru/pim/images/site_for_feed/1f0a263a-370d-4b0c-8630-7114ef9ce9ce.jpg?1740046608.5928,losos-na-paru-ves-sp-104505.html
https://vkusvill.ru/goods/salat-kurinyy-bbq-66453.html,Салат куриный BBQ,1.8222222222222222,0.10925619834710744,225.0,410.0,121.0,13.22,5.49,6.22,"Куриное филе гриль (филе куриной грудки, масло подсолнечное рафинированное дезодорированное, чеснок свежий, соль пищевая, перец черный молотый, прованские травы (розмарин, тимьян), вода питьевая), салатный микс (салат айсберг, салат фризе, салат радичио), томаты черри красные свежие, соус ""Медово-горчичный"" (вода питьевая, масло подсолнечное рафинированное, дезодорированное, мед натуральный липовый, сахар, соль, горчица (вода питьевая, горчичное зерно, сахар, соль пищевая, уксус винный), сухой яичный желток, уксус винный, соль пищевая, специи (зелень укропа сушеная, перец черный молотый), регулятор кислотности - аскорбиновая кислота, экстракт специй (куркума, розмарин)), соус гастрономический ""Барбекю оригинальный"" (сахар, томаты протёртые (томаты свежие, томатный сок), паста томатная (томаты свежие, вода питьевая), уксус винный 6% (уксус винный натуральный), вода питьевая, крахмал кукурузный, соль пищевая, паприка красная молотая копченая (сушеная), краситель-сахарный колер I, ароматизатор ""Копченость"", луковое пюре (лук репчатый свежий), регулятор кислотности-лимонная кислота, чеснок сушеный, горчичный порошок, куркума молотая, перец чили молотый, кумин молотый).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Поджаренное на гриле филе, сочный салатный микс и спелые томаты, объединённые вместе медово-горчичной заправкой и гастрономическим «копчёным» соусом. Яркий ансамбль сладких, пикантных и пряных вкусов.",10,2025-06-13 10:57:33,"Готовая еда#Больше белка, меньше калорий#Больше белка",4.6,1240,https://img.vkusvill.ru/pim/images/site_for_feed/1653f645-c908-473e-89df-d96e16117a7c.jpg?1729128972.3919,salat-kurinyy-bbq-66453.html
https://vkusvill.ru/goods/kurinaya-kotleta-s-risom-pod-gribnym-sousom-337815.html,Куриная котлета с рисом под грибным соусом,1.7307692307692308,0.09090909090909091,260.0,450.0,110.0,10.0,1.5,14.0,"Рис отварной (вода питьевая, рис пропаренный шлифованный, соль), куриная котлета (куриное филе охлажденное, молоко ультрапастеризованное м.д.ж. 3,2%, соль поваренная пищевая, лук репчатый свежий, петрушка свежая) соус грибной (шампиньоны обработанные свежие, лук репчатый свежий, соус бешамель (мука пшеничная хлебопекарная в/с, масло сливочное м.д.ж. 82,5% (пастеризованные сливки), молоко ультрапастеризованное м.д.ж. 3,2% (молоко цельное, молоко обезжиренное)), соль поваренная пищевая, масло подсолнечное рафинированное), кукуруза консервированная (сладкая кукуруза в зернах, вода, сахар, соль поваренная пищевая)","Аппетитная куриная котлета, сдобренная сливочно-грибным соусом, с гарниром из питательного риса, приготовленного на пару, и зернами сладкой кукурузы.",0,2025-06-13 10:57:29,Кухня ВкусВилл#Вторые блюда#Вторые блюда с птицей,4.4,36,https://img.vkusvill.ru/pim/images/site_for_feed/2a246243-d509-4ee9-a4e8-29ea0719de93.jpg?1740580065.1797,kurinaya-kotleta-s-risom-pod-gribnym-sousom-337815.html
https://vkusvill.ru/goods/borshch-s-mramornoy-govyadinoy-44771.html,Борщ с мраморной говядиной,0.8142857142857143,0.08896396396396397,350.0,285.0,88.8,7.9,4.8,3.5,"Говяжий бульон (вода питьевая, говяжья кость), говядина, капуста белокочанная свежая, свекла столовая свежая, картофель свежий, лук репчатый свежий, морковь столовая свежая, томатная паста, чеснок свежий, соль пищевая, сок лимона, чёрный перец горошком, лавровый лист, сметана (сливки нормализованные, закваска на основе молочнокислых микроорганизмов).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Бережно упакуем в термосумку и привезём борщ горячим. Готовим в домашних традициях: на насыщенном говяжьем бульоне, с ароматной овощной поджаркой и кусочками нежного мраморного мяса.",0,2025-06-13 10:57:39,Особое питание#Продукты без глютена#Продукты без глютена (возможны следы)#Готовая еда без глютена#Супы,4.7,2211,https://img.vkusvill.ru/pim/images/site_for_feed/557ddb00-13cc-41cb-aff5-1259dc7fa150.jpg?1728736703.3267,borshch-s-mramornoy-govyadinoy-44771.html
https://vkusvill.ru/goods/oladi-iz-tsukini-s-kurinoy-grudkoy-su-vid-i-svezhimi-ovoshchami-107048.html,Оладьи из цукини с куриной грудкой су-вид и свежими овощами,1.6981818181818182,0.08697142073881159,275.0,467.0,145.91,12.69,7.15,7.7,"Оладьи из цукини (кабачки свежие (цукини), яйцо куриное пищевое, мука пшеничная хлебопекарная высшего сорта, масло подсолнечное рафинированное дезодорированное, соль пищевая, меланж яичный сухой, чеснок свежий, перец чёрный молотый), куриное филе (филе куриной грудки, масло подсолнечное рафинированное дезодорированное, чеснок свежий, соль пищевая, перец черный молотый, прованские травы (розмарин, тимьян), вода питьевая), соус томатный (паста томатная (массовая доля сухих веществ 35-38%), пюре яблочное, сахар, соль пищевая, пряности (корица молотая, чеснок сушеный молотый, перец душистый молотый, перец черный молотый, гвоздика молотая), регулятор кислотности - уксусная кислота, вода питьевая), томаты красные свежие, огурцы свежие.  Аллергены: Продукция производится на предприятии, где используются: арахис, горчица, злаки, содержащие глютен, кунжут моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, соя, яйца и продукты их переработки","Золотистые оладьи из сочных кабачков, приправленные пикантным чесночком и щепоткой пряностей. Для большей питательности дополняем их ломтиками безупречно нежной куриной грудки, томлённой по технологии «су-вид». А в роли лёгкого гарнира — нарезка из ароматных огурчиков и спелых помидоров. Чтобы было ещё вкуснее, подаём блюдо с пикантным томатным соусос. Заботливо упакуем оладьи и привезём их— как раз к обеду. Ниже приведен расчет кбжу без учета соуса: 153 kcal Белки 10.89 g Жиры 8.75 g Углеводы 6.94 g",8,2025-06-13 10:57:40,Готовая еда#Вторые блюда#Вторые блюда с птицей,4.7,391,https://img.vkusvill.ru/pim/images/site_for_feed/b9ae52cb-2ceb-4cfd-9a1c-4d8d62413133.jpg?1739743366.5848,oladi-iz-tsukini-s-kurinoy-grudkoy-su-vid-i-svezhimi-ovoshchami-107048.html
https://vkusvill.ru/goods/bolshaya-portsiya-kurinykh-sharikov-s-pryanym-sousom-tsezar-85961.html,Большая порция куриных шариков с пряным соусом «Цезарь»,1.7846153846153847,0.08496093750000001,260.0,464.0,307.2,26.1,14.0,19.2,"Куриные шарики (филе куриной грудки, масло подсолнечное рафинированное дезодорированное, молоко питьевое м.д.ж. 3,2%, сыр полутвёрдый м.д.ж. в сухом веществе 29% (молоко нормализованное пастеризованное, соль пищевая, бактериальная закваска мезофильных и термофильных молочнокислых микроорганизмов с добавлением пропионовокислых бактерий, уплотнитель - хлорид кальция, ферментный препарат животного происхождения - лизоцим (из белка куриных яиц), молокосвертывающий фермент микробного происхождения, краситель - аннато), масло сладко-сливочное несолёное м.д.ж. 82%, яйцо куриное пищевое, хлеб (мука пшеничная хлебопекарная высшего сорта, соль пищевая, вода питьевая), сухари панировочные (мука пшеничная хлебопекарная высшего сорта, соль пищевая, вода питьевая), мука пшеничная хлебопекарная высшего сорта, чеснок свежий, укроп свежий (зелень), перец чёрный молотый, соль пищевая), соус ""Цезарь"" (масло подсолнечное рафинированное дезодорированное, соевый соус (вода питьевая, соевые бобы, сахар, соль пищевая), каперсы маринованные (каперсы, вода питьевая, соль пищевая, винный уксус), сахар, сыр твёрдый пармезан м.д.ж. в сухом веществе 45% (молоко нормализованное, сычужный фермент, закваска), желток яичный сухой, чеснок свежий, специи (перец чёрный молотый, перец белый молотый, горчичный порошок)).",Сочные куриные шарики с хрустящей корочкой и тягучей сырной начинкой. Приедут к вам горячими с порцией соуса Цезарь.,16,2025-06-13 10:57:41,Кухня ВкусВилл#Вторые блюда#Вторые блюда с птицей,4.5,476,https://img.vkusvill.ru/pim/images/site_for_feed/481a26ec-6998-42a7-ad9c-92ef7a5831fb.jpg?1721354297.2766,bolshaya-portsiya-kurinykh-sharikov-s-pryanym-sousom-tsezar-85961.html
https://vkusvill.ru/goods/bolshaya-portsiya-krylev-kurinykh-s-sousom-barbekyu-106803.html,Большая порция крыльев куриных с соусом Барбекю,1.4383838383838383,0.0848943802311678,495.0,712.0,225.81,19.17,14.17,5.4,"Крылья куриные гриль (крылья куриные, соль пищевая, паприка копченая сушеная, перец черный молотый), соус гастрономический ""Барбекю оригинальный"" (сахар, томаты протёртые (томаты свежие, томатный сок), паста томатная (томаты свежие, вода питьевая), уксус винный 6% (уксус винный натуральный), вода питьевая, соль пищевая, паприка красная молотая копченая (сушеная), краситель - сахарный колер I, крахмал рисовый, порошок луковый, регулятор кислотности - лимонная кислота, ароматизатор ""Копченость"", чеснок сушеный, горчичный порошок, куркума молотая, перец чили молотый, кумин молотый), лук красный маринованный (лук красный, сахар, соль, уксус).","Нежные куриные крылышки приправляем щепоткой паприки и обжариваем на гриле. А затем бережно пакуем их в термосумку и спешим к вам, не забыв добавить в комплект кольца красного маринованного лука и гастрономический «копчёный» соус.",10,2025-06-13 10:57:41,Готовая еда#Вторые блюда#Вторые блюда с птицей,4.6,552,https://img.vkusvill.ru/pim/images/site_for_feed/479d84d3-44a3-4423-91ff-a566913ed0b2.jpg?1737417553.783,bolshaya-portsiya-krylev-kurinykh-s-sousom-barbekyu-106803.html
https://vkusvill.ru/goods/salat-italiya-s-kurinoy-grudkoy-su-vid-107157.html,Салат «Италия» с куриной грудкой су-вид,2.034782608695652,0.08416691328795503,230.0,468.0,168.95,14.22,11.23,2.75,"Куриное филе (филе куриной грудки, масло подсолнечное рафинированное дезодорированное, чеснок свежий, соль пищевая, перец черный молотый, прованские травы (розмарин, тимьян), вода питьевая), салатный микс (салат айсберг, салат фризе, салат радичио), томаты черри красные свежие, огурцы свежие, соус ""Песто"" (масло подсолнечное нерафинированное холодного отжима, базилик зеленый свежий, ядра ореха кешью, семена тыквы, масло оливковое нерафинированное высшего качества (Extra virgin olive oil), ядра кедровых орехов, соль морская пищевая, чеснок сушеный, регулятор кислотности - лимонная кислота), масло подсолнечное рафинированное (масло подсолнечное рафинированное дезодорированное вымороженное).   Продукция производится на предприятии, где используются аллергены: арахис, горчица, злаки, содержащие глютен, кунжут моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, соя, яйца и продукты их переработки.","Салат «Италия» — это свежий овощной микс с нежной куриной грудкой, приготовленной методом су-вид. Филе пропиталось ароматом прованских трав и чеснока, сохранив сочность, и деликатно доведено до готовности при низкой температуре. Хрустящая смесь листьев айсберга, фризе и радиччио сочетается с сочными черри и свежими огурцами. Отдельно идёт соус песто на основе базилика с орехами кешью и тыквенными семечками — можно добавить по вкусу, регулируя насыщенность. Получается лёгкое, но сытное блюдо, где зелень и овощи уравновешивают плотную текстуру курицы, а нотки песто добавляют средиземноморский характер.",0,2025-06-13 10:57:30,Готовая еда#Салаты,4.6,335,https://img.vkusvill.ru/pim/images/site_for_feed/de681c8c-6ae6-46d5-a6d8-029ee6d10f8c.jpg?1744066434.2482,salat-italiya-s-kurinoy-grudkoy-su-vid-107157.html
https://vkusvill.ru/goods/boby-edamame-316086.html,Бобы эдамаме,2.581818181818182,0.08216460285968394,110.0,284.0,146.17,12.01,6.01,11.01,"бобы эдамаме соевые зеленые очищенные, морская соль Продукция производится на предприятии,где используются моллюски,ракообразные,яйца,кунжут,сельдерей,орехи и продукты их переработки.",Молодые соевые бобы с морской солью,0,2025-06-13 10:57:38,Кухня ВкусВилл#Топпинги,4.7,161,https://img.vkusvill.ru/pim/images/site_for_feed/c2613f85-3590-4aeb-a03b-54f9dccb5217.jpg?1740119259.1065,boby-edamame-316086.html
