url,name,pri/we,pro/cal,weight,price,calories,proteins,fats,carbohydrates,content,description,availability,last_upd_time,category,average_rating,rating_count,imgUrl,html_path
https://vkusvill.ru/goods/telyatina-sheya-okhlazhdennaya-ves-90901.html,"Телятина шея охлажденная, вес",1.54,0.23,1000.0,1540.0,100.0,23.0,1.0,0,"Телятина. Продукция производится на предприятии, где используются: горчица, злаки,молочные продукты, орехи, сельдерей, яйца, соя и кунжут. Подлежит термической переработки. Продукция производится на предприятии, где используются аллергены: горчица, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, сельдерей, соя, яйца.","Охлаждённая бескостная телятина. Нежная и маложирная шейка прекрасна в супах, жаркое, при запекании и просто бесподобна на гриле. Делимся рецептом шашлыка из телячьей шейки: • Приготовьте маринад. Взбейте вилкой оливковое масло с лимонным соком, добавьте мелко порубленный чеснок, перец, соль и листики тимьяна. • Натрите смесью мясо и оставьте на пару часов при комнатной температуре. • Стряхните излишки маринада и жарьте целым куском на решётке над углями. Подавайте с салатными листьями и свежими овощами.",0,2025-06-13 10:52:02,"Мясо, птица#Говядина и телятина",4.7,462,https://img.vkusvill.ru/pim/images/site_LargeWebP/be299724-03a1-43fc-9e35-decfcca49aca.webp?1712175252.5201,telyatina-sheya-okhlazhdennaya-ves-90901.html
https://vkusvill.ru/goods/file-grudki-tsyplenka-broylera-upakovka-ot-1-3-kg-83269.html,"Филе грудки цыпленка-бройлера, упаковка от 1,3 кг",0.57,0.2238372093023256,1000.0,570.0,103.2,23.1,1.2,0,"филе грудки цыпленка-бройлера. Продукция производится на предприятии, где используются аллергены: злаки, содержащие глютен, молоко (лактоза), соя.","Охлаждённое филе без кожи и костей. Грудка очень быстро готовится и именно при минимальной термообработке получается нежной и сочной. Прекрасно подходит для блюд всех форматов: повседневных, праздничных и диетических.",0,2025-06-13 10:51:57,"Мясо, птица#Курица",4.8,1137,https://img.vkusvill.ru/pim/images/site_LargeWebP/1c92330f-1a19-4b78-a9b0-2119a602b712.webp?1731464197.4984,file-grudki-tsyplenka-broylera-upakovka-ot-1-3-kg-83269.html
https://vkusvill.ru/goods/telyatina-dlya-bulona-83080.html,Телятина для бульона,0.995,0.22026431718061676,1000.0,995.0,90.8,20.0,1.2,0,"Телятина, Полуфабрикат мясной из телятины крупнокусковой мясокостный категории В, охлажденный:Телятина грудинка н/к","Грудинка — одна из самых выразительных частей телятины, в которой мясо чередуется с тонкими прослойками жира и располагается рядом с косточками. Благодаря такому строению она получается особенно ароматной и сочной после запекания или тушения. Мясо имеет нежную структуру и розоватый оттенок, характерный для молодых животных. Подходит для различных видов термической обработки: тушения, варки или запекания. Из грудинки можно готовить холодец, рагу и наваристые супы. А лучше всего она раскрывается в дуэте с пряными травами, корнеплодами и томатной пастой.",0,2025-06-13 10:51:57,"Мясо, птица#Говядина и телятина",4.6,166,https://img.vkusvill.ru/pim/images/site_LargeWebP/aaf07148-2c8a-413b-b6c1-7b92a01d3356.webp?1710461701.3813,telyatina-dlya-bulona-83080.html
https://vkusvill.ru/goods/file-grudki-tsyplenka-broylera-na-zernovom-otkorme-83024.html,Филе грудки цыпленка-бройлера на зерновом откорме,0.7671428571428571,0.2116591928251121,700.0,537.0,111.5,23.6,1.9,0,Филе грудки цыпленка бройлера на зерновом откорме,"Охлаждённое филе грудки без костей и кожи. Благодаря зерновому откорму, мясо чуть сладковатое, со сливочно-масляными оттенками. Грудки очень быстро готовятся и именно при минимальной термообработке остаются нежными и сочными. Прекрасно подходят для блюд всех форматов: повседневных, праздничных и диетических.",0,2025-06-13 10:52:06,"Мясо, птица#Курица",4.8,7962,https://img.vkusvill.ru/pim/images/site_LargeWebP/dadeb9df-12d3-42b6-b91e-409e97cb3297.webp?1706738547.5938,file-grudki-tsyplenka-broylera-na-zernovom-otkorme-83024.html
https://vkusvill.ru/goods/sote-iz-indeyki-74054.html,Соте из индейки,0.9633333333333334,0.2,300.0,289.0,110.0,22.0,2.5,0,"Филе грудки индейкиТовар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Нежная грудка индейки, нарезанная аккуратными ломтиками. Имея деликатный вкус, это мясо отлично сочетается с любыми специями, соусами и гарнирами. А если хочется чего-то особенного, советуем приготовить индейку с пряной грушей.",0,2025-06-13 10:52:08,"Мясо, птица#Индейка",4.8,8490,https://img.vkusvill.ru/pim/images/site_LargeWebP/0fecd446-62b7-48e8-b92b-5fe8b84f20d1.webp?1712014103.9567,sote-iz-indeyki-74054.html
https://vkusvill.ru/goods/file-indeyki-maloe-500-g-80710.html,"Филе индейки малое, 500 г",0.896,0.2,500.0,448.0,100.0,20.0,2.5,0,Филе малое индейки,"Охлаждённое филе грудки. Область грудки состоит из двух мышц — большой верхней и малой нижней. Малое филе мягче, нежнее и сочнее, что особенно заметно при обжарке и запекании.",0,2025-06-13 10:52:11,"Мясо, птица#Индейка",Ждёт оценку,5763,https://img.vkusvill.ru/pim/images/site_LargeWebP/8e6d701b-3fa2-41a8-93c7-28dc6854fe77.webp?1716337828.9087,file-indeyki-maloe-500-g-80710.html
https://vkusvill.ru/goods/telyatina-lopatochnaya-chast-okhl-ves-90487.html,Телятина лопаточная часть охл. вес,1.86,0.2,1000.0,1860.0,90.0,18.0,2.0,0,"Телятина. Продукт производится на предприятии, где используются горчица, злаки, содержащие глютен, молоко, орехи, сельдерей, соя, яйца. Пролежит термической обработке Продукция производится на предприятии, где используются аллергены: горчица, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, сельдерей, соя, яйца.","Охлаждённая бескостная телятина. Нежное молодое мясо не нуждается в сложных маринадах и обилии специй, ему вполне достаточно немного ароматных трав вроде розмарина или тимьяна. С лопаткой нужно учесть лишь одно — это довольно плотная часть, практически без жировых прослоек. А значит, она отлично подходит для жаркого, рагу, гуляша и подобных блюд, которые подразумевают медленную тепловую обработку.",0,2025-06-13 10:52:11,"Мясо, птица#Говядина и телятина",4.8,608,https://img.vkusvill.ru/pim/images/site_LargeWebP/6750afbd-32c4-4b51-891e-9936c46c2561.webp?1712008442.8925,telyatina-lopatochnaya-chast-okhl-ves-90487.html
https://vkusvill.ru/goods/slaysy-iz-file-grudki-tsyplenka-broylera-104587.html,Слайсы из филе грудки цыпленка-бройлера,0.7355555555555555,0.2,450.0,331.0,90.0,18.0,2.0,0,"Филе грудки цыпленка-бройлера.  Продукция производится на предприятии, где используются аллергены: горчица, диоксид серы (сульфиты), злаки, содержащие глютен, молоко (лактоза), соя, яйца.","Нежное филе грудки, нарезанное на тонкие ломтики. Быстро готовится и именно при минимальной термообработке получается сочным. Просто обжарьте по 5–6 минуты с каждой стороны на среднем огне и добавьте щепотку любимых специй. Проверено: в нашем мясе нет солевого раствора, увеличивающего вес, фосфатов и антибиотиков.",0,2025-06-13 10:52:14,"Мясо, птица#Курица",4.9,8635,https://img.vkusvill.ru/pim/images/site_LargeWebP/2a4ed9da-ea2a-457c-a2c1-fc299d7d4b92.webp?1737151869.7176,slaysy-iz-file-grudki-tsyplenka-broylera-104587.html
https://vkusvill.ru/goods/telyatina-golyashka-okhlazhdennaya-ves-104945.html,"Телятина голяшка охлажденная, вес",1.595,0.2,1000.0,1595.0,90.0,18.0,2.0,0,"Телятина. Продукция производится на предприятии, где используются арахис, горчица, злаки содержащие глютен, кунжут, молоко(лактоза), орехи, сельдерей, соя, яйца. Подлежит термической обработке Продукция производится на предприятии, где используются аллергены: арахис, горчица, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, сельдерей, соя, яйца.","Голяшка на кости отлично подходит для ароматного бульона, жаркого, гуляша и рагу — словом, тех блюд, которые подразумевают медленную тепловую обработку. А самое правильное, что можно приготовить из этой части телёнка — оссобуко по итальянскому рецепту. Для этого обсушите, аккуратно обваляйте в муке и обжарьте мясо в сотейнике на оливковом масле. Выложите голяшку на тарелку, а в оставшемся масле обжарьте морковь, лук и сельдерей, влейте вино и дайте ему выпариться, добавьте томаты, перемешайте. Верните мясо к овощам, добавьте бульон, посолите и томите на медленном огне до мягкости. При подаче приправьте оссобуко смесью из цедры и сока лимона с чесноком и петрушкой.",0,2025-06-13 10:52:18,"Мясо, птица#Говядина и телятина",4.5,714,https://img.vkusvill.ru/pim/images/site_LargeWebP/1beeecf8-6734-433e-b915-46167a2d9325.webp?1734726186.8575,telyatina-golyashka-okhlazhdennaya-ves-104945.html
https://vkusvill.ru/goods/shnitsel-iz-indeyki-500-g-108773.html,"Шницель из индейки, 500 г",0.904,0.19909502262443438,500.0,452.0,110.5,22.0,2.5,0,Филе грудки индейки.,"Аккуратные тонкие ломтики, нарезанные из большого филе грудки. Теперь в упаковке на 100 г больше мяса. Индейка одинаково вкусна при жарке, тушении и запекании. Главное — не передержать, чтобы мясо осталось сочным. Ровные кусочки одинаковой толщины прожариваются равномерно. Подойдёт для сэндвичей, салатов или в качестве основного блюда с гарниром. Удобно, что не нужно самостоятельно разделывать и отбивать мясо — можно сразу отправлять на сковороду.",0,2025-06-13 10:52:11,"Мясо, птица#Индейка",4.9,1874,https://img.vkusvill.ru/pim/images/site_LargeWebP/f81acc4e-9b0f-4055-8ba3-df811ff53f5c.webp?1743717795.9387,shnitsel-iz-indeyki-500-g-108773.html
