url,name,pri/we,pro/cal,weight,price,calories,proteins,fats,carbohydrates,content,description,availability,last_upd_time,category,average_rating,rating_count,imgUrl,html_path
https://vkusvill.ru/goods/myaso-kraba-kamchatskogo-salatnoe-varenoe-zam-250-g-39545.html,"Мясо краба камчатского салатное вареное зам., 250 г",5.912,0.25,250.0,1478.0,68.0,17.0,0,0,"мясо краба камчатского, вода питьевая (защитная глазурь не более 5 %).Товар от производителейДанный товар поставляют несколько производителей, внешний вид и характеристики могут незначительно отличаться. Актуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Белоснежное сочное мясо камчатского краба отличают гладкая текстура с плотными волокнами и превосходный сладковатый вкус. Из такого мяса можно приготовить кремовые супы, салаты, жюльены, фрикасе или начинку для роллов. Этот универсальный продукт хорош и в простой яичнице по-камчатски, и в гурманских закусках.",0,2025-06-13 10:52:58,"Рыба, икра и морепродукты#Морепродукты замороженные",4.4,113,https://img.vkusvill.ru/pim/images/site_LargeWebP/f9d3b29b-09ae-4aab-a5d8-677df0c376ec.webp?1728487284.0512,myaso-kraba-kamchatskogo-salatnoe-varenoe-zam-250-g-39545.html
https://vkusvill.ru/goods/kalmar-gigantskiy-naturalnyy-zh-b-185-g-85052.html,"Кальмар гигантский натуральный ж/б, 185 г",1.1945945945945946,0.24717514124293785,185.0,221.0,70.8,17.5,0.9,1.8,"кальмар (кусочки произвольной формы), соль поваренная пищевая.","Гигантский кальмар, нашинкованный без кожицы. Кусочки мягкие, мясистые, едва солоноватые. Идеальны для лёгкого белкового перекуса, бутербродов и салатов. Например, филе можно соединить со свежим огурчиком, сладким перцем и яйцом или с фунчозой и овощами.  Массовая доля основного продукта не менее 50%.",0,2025-06-13 10:53:22,"Рыба, икра и морепродукты#Рыбные консервы",4.3,87,https://img.vkusvill.ru/pim/images/site_LargeWebP/fea59fd0-ad55-4abc-8938-08d688d15d67.webp?1703965255.5236,kalmar-gigantskiy-naturalnyy-zh-b-185-g-85052.html
https://vkusvill.ru/goods/tunets-polosatyy-file-kusochki-naturalnye-200-g-62237.html,"Тунец полосатый филе-кусочки натуральные, 200 г",1.925,0.24615384615384617,200.0,385.0,65.0,16.0,0.2,0,"Тунец полосатый, вода питьевая, соль.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Крупные кусочки тунца в собственном соку, приправленные только щепоткой соли. Нежное, сочное, богатое белком филе отлично дополнит здоровый рацион. Можно приготовить сэндвичи на цельнозерновом хлебе, сытный салат с листовыми овощами, использовать для выпечки и закусок. Масса основного продукта — 100 г.",0,2025-06-13 10:52:57,"Рыба, икра и морепродукты#Рыбные консервы",4.9,1678,https://img.vkusvill.ru/pim/images/site_LargeWebP/99a13975-1675-4dc0-94cc-c2d6e5c916ce.webp?1703235804.1203,tunets-polosatyy-file-kusochki-naturalnye-200-g-62237.html
https://vkusvill.ru/goods/tunets-salatnyy-naturalnyy-170-g-68525.html,"Тунец салатный натуральный, 170 г",0.9882352941176471,0.24457831325301205,170.0,168.0,83.0,20.3,0.2,0,"Тунец полосатый (Katsuwonus pelamis), вода, соль поваренная пищевая.  Продукция производится на предприятии, где используются аллергены: злаки, содержащие глютен, моллюски, молоко (лактоза).","С салатным тунцом приготовление любимых блюд будет особенно удобным! Его отличает мелкая нарезка и натуральная заливка. С нежным измельчённым филе можно приготовить множество блюд: это идеальный ингредиент для салатов, бутербродов, омлетов и разнообразных закусок. Состав консервов очень лаконичен: в нём только сочный полосатый тунец, вода и соль.",0,2025-06-13 10:53:18,"Рыба, икра и морепродукты#Рыбные консервы",4.5,38,https://img.vkusvill.ru/pim/images/site_LargeWebP/acb26d6c-ef26-4a49-b502-36cbdbf3d1e2.webp?1725315919.6757,tunets-salatnyy-naturalnyy-170-g-68525.html
https://vkusvill.ru/goods/tunets-zheltoperyy-file-naturalnyy-st-b-190-g-14976.html,"Тунец (желтоперый) филе натуральный ст/б, 190 г",1.9210526315789473,0.24444444444444444,190.0,365.0,90.0,22.0,0.5,0,"тунец желтоперый, вода питьевая, соль пищевая.  ТПК ДАЛЬПРОМРЫБА ООО: тунец желтопёрый (кусочки-филе), вода питьевая, соль поваренная пищевая. Продукция производится на предприятии, где используются моллюски, глютен и молоко. Произведено из мороженого сырья.Товар от производителейДанный товар поставляют несколько производителей, внешний вид и характеристики могут незначительно отличаться. Актуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Ароматное филе тунца, нарезанное на крупные кусочки и слегка приправленное солью. Без консервантов и других добавок. Нежный вкус, слоистая текстура и минимальное количество жиров делают «морскую телятину» идеальным ингредиентом для здоровых салатов и закусок. Массовая доля основного продукта 95 г",0,2025-06-13 10:53:20,"Рыба, икра и морепродукты#Рыбные консервы",4.8,1190,https://img.vkusvill.ru/pim/images/site_LargeWebP/33699b37-564f-47d5-900f-91c0f728a77d.webp?1699230194.0676,tunets-zheltoperyy-file-naturalnyy-st-b-190-g-14976.html
https://vkusvill.ru/goods/piksha-file-spinka-bez-kozhi-zam-72813.html,Пикша филе спинка без кожи зам.,1.775,0.24355300859598855,1000.0,1775.0,69.8,17.0,0.2,0,"пикша, вода питьевая (защитная ледяная оболочка). Зона вылова FAO 27 Северо-восточная часть Атлантического океана.Товар от производителейДанный товар поставляют несколько производителей, внешний вид и характеристики могут незначительно отличаться. Актуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","У пикши яркий вкус с мягкими молочными нотами и нежная текстура. Рыба идеально подходит для диетического рациона: содержание жиров в ней стремится к нулю. А чтобы мясо не получилось сухим, при запекании и тушении используйте томатный или сливочный соус. Если же в планах обжарка, поможет панировка, например сухарная или из яиц и рубленой зелени. Произведено в зоне вылова.",0,2025-06-13 10:52:56,"Рыба, икра и морепродукты#Рыба замороженная",4.9,698,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/3a3225b7-df12-4db4-a600-603783987a70.webp,piksha-file-spinka-bez-kozhi-zam-72813.html
https://vkusvill.ru/goods/piksha-file-bez-kozhi-zam-23192.html,Пикша филе без кожи зам.,1.61,0.24225352112676055,1000.0,1610.0,71.0,17.2,0.2,0,"пикша, вода питьевая (защитная глазурь). Присутствуют мелкие реберные кости. Будьте осторожны!Товар от производителейДанный товар поставляют несколько производителей, внешний вид и характеристики могут незначительно отличаться. Актуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Нежное деликатесное филе морской пикши радует ярким рыбным вкусом с мягкими молочными нотами. Диетическое мясо пикши идеально подходит для запекания, обжаривания в хрустящем кляре, приготовления супов, начинок ароматных пирогов и гурманских паштетов. Попробуйте рыбное рагу в горшочках или пикшу, запечённую в листьях лука-порея, или рулетики из пикши с тушёными яблоками и сливочным соусом. Произведено в зоне вылова.",0,2025-06-13 10:53:03,"Рыба, икра и морепродукты#Рыба замороженная",4.8,131,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/807a84d1-1f59-406f-8f79-130c4694ffbf.webp,piksha-file-bez-kozhi-zam-23192.html
https://vkusvill.ru/goods/kongrio-tushka-zam-1369.html,Конгрио тушка зам.,1.115,0.24203069657615112,1000.0,1115.0,84.7,20.5,0.3,0,"конгрио, вода (глазурь) не более 5%Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Потрошёные тушки дикого конгрио, без головы. Свежевыловленную рыбу придают шоковой заморозке ещё на корабле. Это позволяет в полной мере сохранить её вкусовые качества. Конгрио — нежная маложирная рыба с мягким ароматом. Иногда её называют «креветочной» за схожую с этим морепродуктом сладость во вкусе. Готовить конгрио одно удовольствие, ведь можно выбрать любой способ термообработки — плотное белое мясо даже при варке и тушении сохраняет свою структуру. Раздел Рецепты на нашем сайте поможет в создании вкусного блюда. Просто введите в строке поиска «Чилийский суп из конгрио».",0,2025-06-13 10:53:27,"Рыба, икра и морепродукты#Рыба замороженная",4.8,106,https://img.vkusvill.ru/pim/images/site_LargeWebP/ac6997f5-fea7-4607-bc46-5eb21168f3c5.webp?1723706483.1432,kongrio-tushka-zam-1369.html
https://vkusvill.ru/goods/piksha-file-portsionnoe-zam-400-g-73734.html,"Пикша филе порционное зам., 400 г",1.145,0.23465211459754434,400.0,458.0,73.3,17.2,0.5,0,"Пикша атлантическая, вода питьевая (защитная глазурь не более 5%)Товар от производителейДанный товар поставляют несколько производителей, внешний вид и характеристики могут незначительно отличаться. Актуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Порционное филе оптимально готовить без предварительной разморозки: так рыба лучше сохранит свою структуру. Нежное деликатесное филе морской пикши радует ярким рыбным вкусом с мягкими молочными нотами. Диетическое мясо пикши идеально подходит для запекания, обжаривания в хрустящем кляре, приготовления супов, начинок ароматных пирогов и гурманских паштетов. Произведено в зоне вылова.",0,2025-06-13 10:53:29,"Рыба, икра и морепродукты#Рыба замороженная",4.8,2159,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/6c31f22d-17f1-4b9a-8c0d-69989665a008.webp,piksha-file-portsionnoe-zam-400-g-73734.html
https://vkusvill.ru/goods/myaso-kraba-kamchatskogo-pervaya-falanga-500-g-56708.html,"Мясо краба камчатского первая фаланга, 500 г",13.07,0.23428571428571426,500.0,6535.0,70.0,16.4,0.6,0.2,"натуральное мясо краба варено-мороженное, вода питьевая, соль поваренная пищевая.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Изысканный деликатес, который подчеркнёт торжественность застолья. Мясо краба отличается нежнейшей текстурой и особыми вкусовыми качествами, лишь отдалённо напоминающими креветки. В составе только вода и небольшое количество соли, чтобы вы могли насладиться натуральным вкусом. Масса основного продукта без заливки 300 г. В продукте могут оставаться частички хитина — полупрозрачные пластинки, которые являются естественной составляющей панциря. Рекомендуется удалить их до приготовления салатов и закусок. Мясо может иметь сероватый оттенок, что обусловлено отсутствием отбеливателей и процессом стерилизации. Во время варки при высокой температуре белок частично темнеет. Это не влияет на вкус, качество и безопасность продукта.",0,2025-06-13 10:53:25,"Рыба, икра и морепродукты#Рыбные консервы",Ждёт оценку,7,https://img.vkusvill.ru/pim/images/site_LargeWebP/f2e73dff-de0e-42e0-bd38-e515fbc59f5a.webp?1708710556.5504,myaso-kraba-kamchatskogo-pervaya-falanga-500-g-56708.html
